dataset,threshold,sensitivity_A,sensitivity_B,sensitivity_gap,specificity_A,specificity_B,specificity_gap,fnr_A,fnr_B,fnr_gap,fpr_A,fpr_B,fpr_gap,ppv_A,ppv_B,ppv_gap,npv_A,npv_B,npv_gap,predicted_positive_rate_A,predicted_positive_rate_B,predicted_positive_rate_gap,disparate_impact_ratio
NHANES 2017-18 (diabetes),0.54,0.07228915662650602,0.08,-0.007710843373493981,0.9898107714701602,0.9760956175298805,0.013715153940279667,0.927710843373494,0.92,0.007710843373493925,0.010189228529839833,0.0239043824701195,-0.013715153940279667,0.631578947368421,0.4,0.231578947368421,0.815347721822542,0.8419243986254296,-0.026576676802887556,0.022274325908558032,0.03322259136212625,-0.010948265453568216,0.6704572098475967
NHANES 2017-18 (diabetes),0.55,0.060240963855421686,0.08,-0.019759036144578315,0.9912663755458515,0.9840637450199203,0.007202630525931175,0.9397590361445783,0.92,0.0197590361445783,0.008733624454148492,0.015936254980079667,-0.007202630525931175,0.625,0.5,0.125,0.8136200716845878,0.8430034129692833,-0.02938334128469544,0.01875732708089097,0.026578073089700997,-0.007820746008810026,0.7057444314185228
NHANES 2017-18 (diabetes),0.56,0.05421686746987952,0.07333333333333333,-0.019116465863453815,0.9912663755458515,0.9853917662682603,0.005874609277591203,0.9457831325301205,0.9266666666666666,0.019116465863453835,0.008733624454148492,0.014608233731739695,-0.005874609277591203,0.6,0.5,0.09999999999999998,0.8126491646778043,0.8422247446083996,-0.02957557993059523,0.017584994138335287,0.024363233665559248,-0.006778239527223961,0.7217840775871256
NHANES 2017-18 (diabetes),0.57,0.05421686746987952,0.07333333333333333,-0.019116465863453815,0.9912663755458515,0.9867197875166003,0.004546588029251231,0.9457831325301205,0.9266666666666666,0.019116465863453835,0.008733624454148492,0.013280212483399723,-0.004546588029251231,0.6,0.5238095238095238,0.07619047619047614,0.8126491646778043,0.8424036281179138,-0.029754463440109458,0.017584994138335287,0.023255813953488372,-0.0056708198151530845,0.7561547479484174
NHANES 2017-18 (diabetes),0.58,0.05421686746987952,0.07333333333333333,-0.019116465863453815,0.9912663755458515,0.9867197875166003,0.004546588029251231,0.9457831325301205,0.9266666666666666,0.019116465863453835,0.008733624454148492,0.013280212483399723,-0.004546588029251231,0.6,0.5238095238095238,0.07619047619047614,0.8126491646778043,0.8424036281179138,-0.029754463440109458,0.017584994138335287,0.023255813953488372,-0.0056708198151530845,0.7561547479484174
NHANES 2017-18 (diabetes),0.59,0.05421686746987952,0.07333333333333333,-0.019116465863453815,0.9912663755458515,0.9867197875166003,0.004546588029251231,0.9457831325301205,0.9266666666666666,0.019116465863453835,0.008733624454148492,0.013280212483399723,-0.004546588029251231,0.6,0.5238095238095238,0.07619047619047614,0.8126491646778043,0.8424036281179138,-0.029754463440109458,0.017584994138335287,0.023255813953488372,-0.0056708198151530845,0.7561547479484174
NHANES 2017-18 (diabetes),0.6,0.05421686746987952,0.06,-0.005783132530120479,0.992721979621543,0.9880478087649402,0.004674170856602711,0.9457831325301205,0.94,0.005783132530120527,0.00727802037845704,0.01195219123505975,-0.004674170856602711,0.6428571428571429,0.5,0.1428571428571429,0.8128724672228844,0.8406779661016949,-0.027805498878810453,0.016412661195779603,0.019933554817275746,-0.0035208936214961434,0.8233685033216102
NHANES 2017-18 (diabetes),0.61,0.04819277108433735,0.04666666666666667,0.0015261044176706831,0.9956331877729258,0.9880478087649402,0.007585379007985504,0.9518072289156626,0.9533333333333334,-0.0015261044176707594,0.004366812227074246,0.01195219123505975,-0.007585379007985504,0.7272727272727273,0.4375,0.2897727272727273,0.8123515439429929,0.8387824126268321,-0.026430868683839148,0.012895662368112544,0.017718715393133997,-0.004823053025021453,0.7277989449003518
NHANES 2017-18 (diabetes),0.62,0.04819277108433735,0.04666666666666667,0.0015261044176706831,0.9956331877729258,0.9880478087649402,0.007585379007985504,0.9518072289156626,0.9533333333333334,-0.0015261044176707594,0.004366812227074246,0.01195219123505975,-0.007585379007985504,0.7272727272727273,0.4375,0.2897727272727273,0.8123515439429929,0.8387824126268321,-0.026430868683839148,0.012895662368112544,0.017718715393133997,-0.004823053025021453,0.7277989449003518
NHANES 2017-18 (diabetes),0.63,0.012048192771084338,0.02666666666666667,-0.01461847389558233,0.9985443959243085,0.9960159362549801,0.0025284596693284644,0.9879518072289156,0.9733333333333334,0.01461847389558224,0.0014556040756914523,0.003984063745019917,-0.0025284596693284644,0.6666666666666666,0.5714285714285714,0.09523809523809523,0.8070588235294117,0.8370535714285714,-0.02999474789915968,0.0035169988276670576,0.007751937984496124,-0.004234939156829066,0.4536928487690504
NHANES 2017-18 (diabetes),0.64,0.012048192771084338,0.006666666666666667,0.005381526104417671,1.0,0.99734395750332,0.0026560424966799445,0.9879518072289156,0.9933333333333333,-0.0053815261044176665,0.0,0.0026560424966799445,-0.0026560424966799445,1.0,0.3333333333333333,0.6666666666666667,0.8072855464159812,0.8344444444444444,-0.027158898028463274,0.0023446658851113715,0.0033222591362126247,-0.0009775932511012532,0.7057444314185228
NHANES 2017-18 (diabetes),0.65,0.012048192771084338,0.006666666666666667,0.005381526104417671,1.0,0.99734395750332,0.0026560424966799445,0.9879518072289156,0.9933333333333333,-0.0053815261044176665,0.0,0.0026560424966799445,-0.0026560424966799445,1.0,0.3333333333333333,0.6666666666666667,0.8072855464159812,0.8344444444444444,-0.027158898028463274,0.0023446658851113715,0.0033222591362126247,-0.0009775932511012532,0.7057444314185228
NHANES 2017-18 (diabetes),0.66,0.012048192771084338,0.006666666666666667,0.005381526104417671,1.0,0.99734395750332,0.0026560424966799445,0.9879518072289156,0.9933333333333333,-0.0053815261044176665,0.0,0.0026560424966799445,-0.0026560424966799445,1.0,0.3333333333333333,0.6666666666666667,0.8072855464159812,0.8344444444444444,-0.027158898028463274,0.0023446658851113715,0.0033222591362126247,-0.0009775932511012532,0.7057444314185228
NHANES 2017-18 (diabetes),0.67,0.012048192771084338,0.006666666666666667,0.005381526104417671,1.0,0.99734395750332,0.0026560424966799445,0.9879518072289156,0.9933333333333333,-0.0053815261044176665,0.0,0.0026560424966799445,-0.0026560424966799445,1.0,0.3333333333333333,0.6666666666666667,0.8072855464159812,0.8344444444444444,-0.027158898028463274,0.0023446658851113715,0.0033222591362126247,-0.0009775932511012532,0.7057444314185228
NHANES 2017-18 (diabetes),0.68,0.012048192771084338,0.006666666666666667,0.005381526104417671,1.0,0.99734395750332,0.0026560424966799445,0.9879518072289156,0.9933333333333333,-0.0053815261044176665,0.0,0.0026560424966799445,-0.0026560424966799445,1.0,0.3333333333333333,0.6666666666666667,0.8072855464159812,0.8344444444444444,-0.027158898028463274,0.0023446658851113715,0.0033222591362126247,-0.0009775932511012532,0.7057444314185228
NHANES 2017-18 (diabetes),0.69,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.7,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.71,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.72,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.73,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.74,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.75,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.76,0.006024096385542169,0.006666666666666667,-0.0006425702811244981,1.0,0.99867197875166,0.0013280212483399723,0.9939759036144579,0.9933333333333333,0.000642570281124577,0.0,0.0013280212483399723,-0.0013280212483399723,1.0,0.5,0.5,0.8063380281690141,0.8346281908990011,-0.028290162729986967,0.0011723329425556857,0.0022148394241417496,-0.001042506481586064,0.5293083235638921
NHANES 2017-18 (diabetes),0.77,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.78,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.79,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.81,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.82,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.83,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.84,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.85,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.86,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.87,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.88,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.89,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.91,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.92,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.93,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.94,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.95,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.96,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.97,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.98,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
NHANES 2017-18 (diabetes),0.99,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.8053927315357562,0.8338870431893688,-0.028494311653612603,0.0,0.0,0.0,
CCHS 2019-20 (diabetes),0.01,0.9910256410256411,0.9942363112391931,-0.003210670213552036,0.231897575038155,0.21467608637696614,0.01722148866118886,0.008974358974358942,0.0057636887608069065,0.003210670213552036,0.768102424961845,0.7853239136230339,-0.01722148866118889,0.14578029231494577,0.10483932234293095,0.04094096997201482,0.9949072389959985,0.997522452771756,-0.0026152137757574634,0.7941440766811442,0.8030136652025378,-0.008869588521393634,0.988954623182961
CCHS 2019-20 (diabetes),0.02,0.9737179487179487,0.9834293948126801,-0.009711446094731402,0.37671697473291504,0.37116768861636895,0.005549286116546093,0.0262820512820513,0.016570605187319898,0.009711446094731402,0.6232830252670849,0.628832311383631,-0.005549286116546148,0.17125140924464488,0.12638888888888888,0.044862520355756,0.9908563782337199,0.9958869814020028,-0.0050306031682829655,0.664220458289651,0.6588579795021962,0.005362478787454883,1.0081390511374038
CCHS 2019-20 (diabetes),0.03,0.9628205128205128,0.9755043227665706,-0.012683809946057778,0.41800915719857556,0.4120234604105572,0.005985696788018358,0.03717948717948716,0.02449567723342938,0.012683809946057778,0.5819908428014244,0.5879765395894427,-0.005985696788018302,0.17953621802534067,0.13305817610062892,0.04647804192471175,0.9883720930232558,0.9945302445302445,-0.006158151506988729,0.6264789576156957,0.6207906295754027,0.005688328040293067,1.0091630378573588
CCHS 2019-20 (diabetes),0.04,0.9423076923076923,0.9582132564841499,-0.01590556417645761,0.46065796167542816,0.4532791255665156,0.007378836108912545,0.05769230769230771,0.0417867435158501,0.01590556417645761,0.5393420383245718,0.5467208744334844,-0.007378836108912545,0.18771548972034224,0.13951536767019826,0.048200122050143984,0.9837045084193373,0.9915439568450212,-0.007839448425683848,0.5864160551145724,0.581564177647633,0.0048518774669393805,1.008342806612616
CCHS 2019-20 (diabetes),0.05,0.9108974358974359,0.9293948126801153,-0.018497376782679376,0.5226386298117687,0.5212609970674487,0.001377632744320012,0.08910256410256412,0.07060518731988474,0.018497376782679376,0.4773613701882313,0.47873900293255134,-0.001377632744320012,0.20153169763154163,0.15224831818718282,0.049283379444358816,0.977947009360622,0.987624700088395,-0.009677690727773025,0.5280065897858319,0.5168984870668619,0.011108102718970003,1.021489911456315
CCHS 2019-20 (diabetes),0.06,0.8814102564102564,0.8962536023054755,-0.014843345895219073,0.5712226555875869,0.572713942948547,-0.0014912873609601585,0.11858974358974361,0.10374639769452454,0.014843345895219073,0.4287773444124131,0.42728605705145295,0.0014912873609601585,0.21377487562189054,0.16250816459830175,0.05126671102358879,0.9732736203409419,0.983518370149937,-0.010244749808995146,0.4816534371723828,0.46699609565641775,0.014657341515965039,1.0313864326753361
CCHS 2019-20 (diabetes),0.07,0.867948717948718,0.8811239193083573,-0.013175201359639344,0.5899609971171782,0.5920421221007731,-0.0020811249835949175,0.13205128205128203,0.11887608069164268,0.013175201359639344,0.4100390028828218,0.4079578778992269,0.0020811249835949175,0.2187399030694669,0.16653050108932463,0.05220940198014226,0.9712451144611949,0.9817639257294429,-0.010518811268248052,0.46353152613449156,0.4480234260614934,0.015508100072998132,1.0346144848034566
CCHS 2019-20 (diabetes),0.08,0.8628205128205129,0.8760806916426513,-0.01326017882213848,0.5983550958114295,0.5997067448680352,-0.001351649056605675,0.13717948717948714,0.12391930835734866,0.01326017882213848,0.40164490418857046,0.4002932551319648,0.001351649056605675,0.22127239848758837,0.16837441152035448,0.052897986967233884,0.9705680099023518,0.9812431842966194,-0.010675174394267573,0.45551894563426687,0.4405807711078575,0.014938174526409387,1.0339056434279843
CCHS 2019-20 (diabetes),0.09,0.8538461538461538,0.872478386167147,-0.018632232320993203,0.608105816516873,0.6099040255931751,-0.0017982090763021263,0.1461538461538462,0.127521613832853,0.018632232320993203,0.391894183483127,0.39009597440682486,0.0017982090763021263,0.22371514947934162,0.1714326160815402,0.05228253339780142,0.9691891891891892,0.98102487135506,-0.011835682165870831,0.4458589186760521,0.43094192288921424,0.014916995786837861,1.0346148633830474
CCHS 2019-20 (diabetes),0.1,0.833974358974359,0.8559077809798271,-0.021933422005468106,0.6297269798202476,0.6308984270861103,-0.0011714472658627129,0.166025641025641,0.14409221902017288,0.021933422005468106,0.3702730201797524,0.3691015729138897,0.0011714472658627129,0.22953422724064926,0.17662801070472792,0.05290621653592134,0.9663023679417122,0.9793089178564038,-0.013006549914691634,0.42444211472218063,0.4103221083455344,0.014120006376646232,1.0344120048358587
CCHS 2019-20 (diabetes),0.11,0.7717948717948718,0.8249279538904899,-0.05313308209561807,0.6761912837035781,0.673287123433751,0.002904160269827094,0.22820512820512817,0.1750720461095101,0.05313308209561807,0.32380871629642194,0.32671287656624903,-0.002904160269827094,0.23969739199681464,0.18935009095419217,0.05034730104262247,0.957268035049814,0.9765103914934751,-0.019242356443661124,0.37614197993110676,0.36889946315275746,0.007242516778349306,1.0196327658393751
CCHS 2019-20 (diabetes),0.12,0.732051282051282,0.7853025936599424,-0.05325131160866037,0.7052738680685094,0.7020127965875766,0.003261071480932798,0.267948717948718,0.21469740634005763,0.05325131160866037,0.29472613193149055,0.29798720341242335,-0.003261071480932798,0.2472932005197055,0.19600791224599892,0.05128528827370657,0.9521520146520146,0.9724863816822085,-0.020334367030193867,0.34581398831810695,0.3392508540751586,0.006563134242948354,1.0193459623287915
CCHS 2019-20 (diabetes),0.13,0.7012820512820512,0.760806916426513,-0.05952486514446176,0.7275733423774801,0.7226073047187417,0.004966037658738376,0.29871794871794877,0.239193083573487,0.05952486514446176,0.27242665762251994,0.2773926952812583,-0.004966037658738376,0.2540051079637799,0.20237638942123418,0.05162871854254572,0.9484912125566486,0.9702881689636657,-0.021796956407017065,0.3225250861165194,0.31832601268911664,0.0041990734274027774,1.0131911099313886
CCHS 2019-20 (diabetes),0.14,0.6724358974358975,0.739193083573487,-0.06675718613758952,0.7463116839070714,0.7426686217008798,0.003643062206191594,0.3275641025641025,0.260806916426513,0.06675718613758952,0.25368831609292863,0.25733137829912023,-0.003643062206191594,0.25958921059143775,0.20994475138121546,0.049644459210222286,0.945130462793944,0.968535419382877,-0.023404956588933046,0.30260596076082075,0.29813323572474376,0.0044727250360769855,1.0150024368306474
CCHS 2019-20 (diabetes),0.15,0.6442307692307693,0.6988472622478387,-0.05461649301706939,0.7651348143123622,0.7664622767262064,-0.0013274624138441826,0.3557692307692307,0.30115273775216134,0.05461649301706939,0.2348651856876378,0.23353772327379363,0.0013274624138441826,0.2662251655629139,0.2168082253017434,0.04941694026117052,0.9420607579079235,0.9649270011746938,-0.022866243266770225,0.28268683540512207,0.272938018545632,0.009748816859490084,1.0357180612339654
CCHS 2019-20 (diabetes),0.16,0.6115384615384616,0.6577809798270894,-0.0462425182886278,0.788451755129727,0.7901892828579046,-0.0017375277281775903,0.3884615384615384,0.3422190201729106,0.0462425182886278,0.21154824487027302,0.20981071714209543,0.0017375277281775903,0.2766019135981444,0.22482147254370843,0.051780441054435966,0.9388187783947501,0.9614791987673343,-0.0226604203725842,0.2582746742549049,0.24774280136652024,0.010531872888384669,1.0425113175046543
CCHS 2019-20 (diabetes),0.17,0.5666666666666667,0.611671469740634,-0.04500480307396737,0.8150754620993725,0.8130498533724341,0.002025608726938466,0.43333333333333335,0.388328530259366,0.04500480307396737,0.18492453790062746,0.18695014662756593,-0.002025608726938466,0.28841761827079937,0.23234811165845648,0.05606950661234289,0.9342987656720769,0.957685664939551,-0.02338689926747406,0.2295192451699865,0.22291361639824306,0.006605628771743449,1.029633132683749
CCHS 2019-20 (diabetes),0.18,0.5326923076923077,0.5828530259365994,-0.05016071824429169,0.8321180261149738,0.8273793655025327,0.0047386606124411035,0.4673076923076923,0.4171469740634006,0.05016071824429169,0.16788197388502624,0.17262063449746734,-0.0047386606124411035,0.29562433297758806,0.23801117975875258,0.05761315321883548,0.9308545954661861,0.9554375432925422,-0.02458294782635606,0.21049872697319155,0.20735724743777453,0.003141479535417019,1.0151500831257887
CCHS 2019-20 (diabetes),0.19,0.48717948717948717,0.5446685878962536,-0.05748910071676644,0.8483127013735798,0.8450413223140496,0.0032713790595302328,0.5128205128205128,0.4553314121037464,0.057489100716766384,0.15168729862642016,0.1549586776859504,-0.0032713790595302328,0.2981561396626128,0.2453748782862707,0.05278126137634209,0.9259602036094401,0.9525204717902487,-0.02656026818080859,0.19087913733712744,0.1879575402635432,0.002921597073584248,1.0155439205550771
CCHS 2019-20 (diabetes),0.2,0.4532051282051282,0.5165706051873199,-0.06336547698219169,0.865863998643378,0.8597040789122901,0.006159919731087982,0.5467948717948719,0.4834293948126801,0.06336547698219175,0.13413600135662196,0.14029592108770994,-0.006159919731087982,0.308868501529052,0.2540751240255138,0.05479337750353819,0.922910076818798,0.9505526897568165,-0.027642612938018507,0.17140931556088063,0.17215714982918498,-0.0007478342683043537,0.9956560952069295
CCHS 2019-20 (diabetes),0.21,0.41410256410256413,0.4675792507204611,-0.05347668661789695,0.8823978294047821,0.8776326312983205,0.004765198106461588,0.5858974358974358,0.532420749279539,0.05347668661789684,0.11760217059521794,0.12236736870167952,-0.004765198106461588,0.3177570093457944,0.26116700201207244,0.05659000733372194,0.9192650825898773,0.9468612928740922,-0.027596210284214884,0.15223902950426837,0.15159834065397754,0.0006406888502908381,1.0042262260096448
CCHS 2019-20 (diabetes),0.22,0.391025641025641,0.43948126801152737,-0.048455626985886346,0.8929116499915211,0.8884297520661157,0.00448189792540532,0.608974358974359,0.5605187319884726,0.04845562698588646,0.10708835000847894,0.11157024793388426,-0.00448189792540532,0.3256807261078484,0.2670753064798599,0.058605419627988486,0.9172545945475132,0.9448539835554295,-0.027599389007916253,0.14025760071888574,0.13933626159102,0.000921339127865739,1.0066123428125986
CCHS 2019-20 (diabetes),0.23,0.3403846153846154,0.38760806916426516,-0.04722345377964976,0.9119043581482109,0.9073580378565715,0.004546320291639372,0.6596153846153846,0.6123919308357348,0.04722345377964976,0.08809564185178909,0.09264196214342846,-0.004546320291639372,0.3382165605095541,0.279045643153527,0.05917091735602714,0.9126782077393075,0.941233407079646,-0.028555199340338455,0.11756776995656731,0.11761835041483651,-5.0580458269194883e-05,0.9995699611660017
CCHS 2019-20 (diabetes),0.24,0.2916666666666667,0.32060518731988474,-0.02893852065321806,0.9286077666610141,0.926019728072514,0.0025880385885000967,0.7083333333333333,0.6793948126801153,0.028938520653218003,0.07139223333898592,0.07398027192748602,-0.0025880385885000967,0.3508095605242868,0.2861736334405145,0.0646359270837723,0.9083519946918802,0.9364426770910561,-0.028090682399175892,0.09712445709150816,0.09486334797462177,0.0022611091168863867,1.0238354344977503
CCHS 2019-20 (diabetes),0.25,0.2794871794871795,0.29827089337175794,-0.018783713884578446,0.9347973545870781,0.9325513196480938,0.0022460349389843426,0.7205128205128205,0.7017291066282421,0.018783713884578446,0.06520264541292187,0.06744868035190621,-0.0022460349389843426,0.36182572614107883,0.2903225806451613,0.07150314549591752,0.9074820972919582,0.9349191500734999,-0.027437052781541738,0.09023513553991314,0.08699365544167886,0.003241480098234273,1.0372611092358037
CCHS 2019-20 (diabetes),0.26,0.2641025641025641,0.2838616714697406,-0.01975910736717651,0.9407325758860438,0.9390162623300453,0.0017163135559984388,0.735897435897436,0.7161383285302594,0.019759107367176565,0.059267424113956246,0.060983737669954685,-0.0017163135559984388,0.3708370837083708,0.3009931245225363,0.06984395918583453,0.906232132647227,0.9340979911158258,-0.027865858468598792,0.08319604612850082,0.07985602733040507,0.0033400187980957424,1.041825506599225
CCHS 2019-20 (diabetes),0.27,0.258974358974359,0.276657060518732,-0.017682701544373014,0.9437001865355266,0.9415489202879233,0.0021512662476033118,0.7410256410256411,0.723342939481268,0.017682701544373014,0.056299813464473436,0.05845107971207675,-0.0021512662476033118,0.3782771535580524,0.3045202220459952,0.0737569315120572,0.9059091649031418,0.9336461568964378,-0.027736991993296045,0.07997603714242923,0.07692776964372865,0.003048267498700588,1.039625060141713
CCHS 2019-20 (diabetes),0.28,0.24871794871794872,0.26368876080691644,-0.014970812088967722,0.947939630320502,0.9462143428419089,0.0017252874785931294,0.7512820512820513,0.7363112391930835,0.014970812088967778,0.05206036967949801,0.05378565715809114,-0.0017252874785931294,0.3872255489021956,0.31202046035805625,0.07520508854413938,0.9051165803108808,0.9328470990209606,-0.02773051871007981,0.07503369776845889,0.0715592972181552,0.003474400550303694,1.0485527483551391
CCHS 2019-20 (diabetes),0.29,0.23974358974358975,0.25864553314121036,-0.018901943397620607,0.9496354078344921,0.949146894161557,0.0004885136729351203,0.7602564102564102,0.7413544668587897,0.018901943397620524,0.050364592165507927,0.05085310583844305,-0.0004885136729351203,0.38636363636363635,0.31996434937611407,0.06639928698752229,0.9042467301792346,0.9326129666011788,-0.028366236421944135,0.07248764415156507,0.06844802342606149,0.0040396207255035815,1.0590173466421164
